,impression_uuid,tag
3577,00000000-0000-0001-6272-815037881596,vregistration
3578,00000000-0000-0001-6273-308464511591,vregistration
3579,00000000-0000-0001-6270-552290431281,vregistration
3580,00000000-0000-0001-6270-674717241574,vregistration
3581,00000000-0000-0001-6272-159790571501,vregistration
3582,00000000-0000-0001-6271-087943501610,vcontent
3583,00000000-0000-0001-6273-836979831931,fclick
3585,00000000-0000-0001-6273-838346141388,fclick
3586,00000000-0000-0001-6270-818056421858,vregistration
3587,00000000-0000-0001-6269-553550711941,vsignup
3588,00000000-0000-0001-6273-853869571457,fclick
3590,00000000-0000-0001-6273-855576481013,fclick
3591,00000000-0000-0001-6270-589757391730,vregistration
3592,00000000-0000-0001-6270-960380081886,vsignup
3593,00000000-0000-0001-6273-858420231522,fclick
3595,00000000-0000-0001-6270-510326861638,vregistration
3596,00000000-0000-0001-6273-862601631994,fclick
3597,00000000-0000-0001-6273-321010581636,vregistration
3598,00000000-0000-0001-6273-353724361185,vregistration
3599,00000000-0000-0001-6273-331046901914,vregistration
3601,00000000-0000-0001-6273-883110451174,fclick
3603,00000000-0000-0001-6273-881098061600,vsignup
3605,00000000-0000-0001-6273-886134501181,fclick
3606,00000000-0000-0001-6269-492806771426,vcontent
3608,00000000-0000-0001-6273-889640421754,fclick
3610,00000000-0000-0001-6273-447064421730,vregistration
3611,00000000-0000-0001-6271-367222811896,vregistration
3612,00000000-0000-0001-6269-037698561678,vregistration
3613,00000000-0000-0001-6272-359082611256,vregistration
3614,00000000-0000-0001-6271-584520221688,vregistration
3615,00000000-0000-0001-6273-909353601033,fclick
3616,00000000-0000-0001-6273-914159991530,fclick
3617,00000000-0000-0001-6273-914783081093,fclick
3618,00000000-0000-0001-6273-916273001540,fclick
3620,00000000-0000-0001-6273-532168111703,vregistration
3621,00000000-0000-0001-6271-220111801875,vregistration
3622,00000000-0000-0001-6269-757505481655,vregistration
3623,00000000-0000-0001-6273-925355991469,fclick
3625,00000000-0000-0001-6273-334232241148,vregistration
3626,00000000-0000-0001-6269-708478501982,vregistration
3627,00000000-0000-0001-6273-929935621115,fclick
3629,00000000-0000-0001-6271-998014481507,vregistration
3630,00000000-0000-0001-6269-611360261613,vregistration
3631,00000000-0000-0001-6270-493332311047,vcontent
3632,00000000-0000-0001-6270-493332311047,vregistration
3633,00000000-0000-0001-6270-874260301111,vregistration
3634,00000000-0000-0001-6269-914365831608,vregistration
3635,00000000-0000-0001-6273-945106091515,fclick
3637,00000000-0000-0001-6273-945728781446,fclick
3639,00000000-0000-0001-6269-903957241512,vsignup
3640,00000000-0000-0001-6269-729630261117,vcontent
3641,00000000-0000-0001-6273-948693491775,fclick
3643,00000000-0000-0001-6273-948873711861,fclick
3644,00000000-0000-0001-6271-758920941521,vregistration
3647,00000000-0000-0001-6269-800181381365,vregistration
3648,00000000-0000-0001-6269-801287801726,vregistration
3649,00000000-0000-0001-6273-955284641841,fclick
3651,00000000-0000-0001-6269-497233651718,vcontent
3652,00000000-0000-0001-6269-727949421929,vregistration
3653,00000000-0000-0001-6271-526131961067,vregistration
3654,00000000-0000-0001-6273-548996611065,vregistration
3655,00000000-0000-0001-6273-750741901216,vregistration
3656,00000000-0000-0001-6273-974060381358,fclick
3658,00000000-0000-0001-6273-975662721713,fclick
3659,00000000-0000-0001-6270-728521541784,vregistration
3660,00000000-0000-0001-6273-793450371666,vcontent
3661,00000000-0000-0001-6269-219483501100,vcontent
3662,00000000-0000-0001-6271-065674081093,vregistration
3663,00000000-0000-0001-6273-842285701018,vregistration
3664,00000000-0000-0001-6273-246048251678,vregistration
3665,00000000-0000-0001-6270-555050251729,vregistration
3666,00000000-0000-0001-6269-828496121104,vregistration
3667,00000000-0000-0001-6273-269967251062,vregistration
3668,00000000-0000-0001-6273-990942151154,fclick
3669,00000000-0000-0001-6270-708734381888,vregistration
3670,00000000-0000-0001-6273-170902621640,vregistration
3671,00000000-0000-0001-6270-046581231483,vregistration
3672,00000000-0000-0001-6270-865079341783,vregistration
3673,00000000-0000-0001-6274-002176731643,fclick
3675,00000000-0000-0001-6271-225094511415,vregistration
3676,00000000-0000-0001-6274-005111671057,fclick
3679,00000000-0000-0001-6273-947360661057,vregistration
3680,00000000-0000-0001-6273-963179441522,vregistration
3681,00000000-0000-0001-6269-787263851993,vregistration
3683,00000000-0000-0001-6273-426253451554,vregistration
3684,00000000-0000-0001-6273-891662301703,vregistration
3685,00000000-0000-0001-6270-688114961198,vregistration
3686,00000000-0000-0001-6273-890407421492,vregistration
3687,00000000-0000-0001-6271-825676921743,vregistration
3688,00000000-0000-0001-6274-021777841230,fclick
3691,00000000-0000-0001-6273-230007811507,vregistration
3693,00000000-0000-0001-6270-146894371054,vregistration
3694,00000000-0000-0001-6270-146894371054,vsignup
3695,00000000-0000-0001-6269-524909991477,vregistration
3696,00000000-0000-0001-6273-346580791900,vregistration
3697,00000000-0000-0001-6274-031480401576,fclick
3699,00000000-0000-0001-6269-494101901543,vregistration
3700,00000000-0000-0001-6273-271497531120,vregistration
3701,00000000-0000-0001-6273-906070031769,vregistration
3702,00000000-0000-0001-6273-906070031769,vsignup
3704,00000000-0000-0001-6269-128348301155,vregistration
3705,00000000-0000-0001-6270-990910391881,vregistration
3706,00000000-0000-0001-6270-918098451941,vregistration
3707,00000000-0000-0001-6271-152548131145,vregistration
3708,00000000-0000-0001-6272-012052591478,vregistration
3709,00000000-0000-0001-6271-404650711195,vregistration
3710,00000000-0000-0001-6269-013476281445,vregistration
3711,00000000-0000-0001-6269-535550871829,vregistration
3712,00000000-0000-0001-6269-562584791484,vregistration
3713,00000000-0000-0001-6269-683294681611,vregistration
3714,00000000-0000-0001-6273-935081001410,vregistration
3715,00000000-0000-0001-6272-070530591480,vcontent
3716,00000000-0000-0001-6273-969358331293,vregistration
3718,00000000-0000-0001-6273-362731391712,vregistration
3720,00000000-0000-0001-6273-472031791928,vregistration
3721,00000000-0000-0001-6273-945074121457,vregistration
3722,00000000-0000-0001-6273-945074121457,vsignup
3723,00000000-0000-0001-6273-849144961869,vregistration
3724,00000000-0000-0001-6273-921504601791,vregistration
3725,00000000-0000-0001-6273-921504601791,vsignup
3726,00000000-0000-0001-6270-072764071751,vregistration
3727,00000000-0000-0001-6273-946784021478,vregistration
3728,00000000-0000-0001-6274-085318351101,fclick
3730,00000000-0000-0001-6269-465910481409,vregistration
3731,00000000-0000-0001-6273-907403361621,vregistration
3732,00000000-0000-0001-6273-385912741358,vregistration
3733,00000000-0000-0001-6269-896882931077,vregistration
3734,00000000-0000-0001-6268-856475161654,vregistration
3735,00000000-0000-0001-6273-898561191215,vregistration
3736,00000000-0000-0001-6269-498577291440,vregistration
3737,00000000-0000-0001-6269-498577291440,vsignup
3738,00000000-0000-0001-6270-693536961175,vregistration
3739,00000000-0000-0001-6269-498577291440,vcontent
3740,00000000-0000-0001-6273-898561191215,vmisc
3741,00000000-0000-0001-6268-872493031176,vregistration
3742,00000000-0000-0001-6270-972126561487,vcontent
3743,00000000-0000-0001-6272-837207171044,vregistration
3744,00000000-0000-0001-6273-898561191215,vlead
3745,00000000-0000-0001-6270-992625651237,vregistration
3746,00000000-0000-0001-6273-920617051419,vregistration
3747,00000000-0000-0001-6273-042729361961,vregistration
3748,00000000-0000-0001-6271-836237101669,vregistration
3749,00000000-0000-0001-6270-822571891271,vregistration
3750,00000000-0000-0001-6274-014752351758,vregistration
3751,00000000-0000-0001-6273-312888571954,vregistration
3752,00000000-0000-0001-6273-915443281117,vregistration
3753,00000000-0000-0001-6269-511711961858,vregistration
3754,00000000-0000-0001-6273-694156501941,vregistration
3755,00000000-0000-0001-6273-883828611027,vregistration
3756,00000000-0000-0001-6268-885076691764,vregistration
3757,00000000-0000-0001-6273-883334581719,vregistration
3758,00000000-0000-0001-6273-460447971764,vcontent
3759,00000000-0000-0001-6273-554478971009,vregistration
3760,00000000-0000-0001-6269-617477291753,vregistration
3761,00000000-0000-0001-6273-571303981094,vregistration
3762,00000000-0000-0001-6271-179382701056,vregistration
3763,00000000-0000-0001-6270-860129401344,vregistration
3764,00000000-0000-0001-6273-863586931436,vregistration
3765,00000000-0000-0001-6273-205069151069,vregistration
3766,00000000-0000-0001-6269-637282861241,vregistration
3767,00000000-0000-0001-6273-210885281151,vregistration
3768,00000000-0000-0001-6273-954623881433,vregistration
3769,00000000-0000-0001-6273-969904431775,vregistration
3770,00000000-0000-0001-6272-132133841949,vregistration
3771,00000000-0000-0001-6273-883578081340,vregistration
3772,00000000-0000-0001-6273-885065121599,vregistration
3773,00000000-0000-0001-6269-546869881439,vregistration
3775,00000000-0000-0001-6269-841433241725,vregistration
3776,00000000-0000-0001-6273-344306821655,vregistration
3777,00000000-0000-0001-6273-336041911115,vregistration
3778,00000000-0000-0001-6273-704514431613,vregistration
3779,00000000-0000-0001-6269-537749951976,vregistration
3780,00000000-0000-0001-6270-881294521129,vregistration
3781,00000000-0000-0001-6273-516110591554,vregistration
3782,00000000-0000-0001-6271-946537131962,vregistration
3783,00000000-0000-0001-6271-220012551189,vregistration
3784,00000000-0000-0001-6270-755345821306,vcontent
3785,00000000-0000-0001-6271-878192071390,vregistration
3786,00000000-0000-0001-6270-586960391078,vregistration
3787,00000000-0000-0001-6269-582816691704,vregistration
3788,00000000-0000-0001-6273-727082581508,vregistration
3789,00000000-0000-0001-6271-521763151531,vregistration
3790,00000000-0000-0001-6273-915207651015,vregistration
3791,00000000-0000-0001-6269-467250031943,vregistration
3793,00000000-0000-0001-6273-275671971735,vregistration
3794,00000000-0000-0001-6269-853643521945,vregistration
3795,00000000-0000-0001-6269-737999401326,vregistration
3796,00000000-0000-0001-6271-385519721407,vsignup
3797,00000000-0000-0001-6269-547086951374,vregistration
3798,00000000-0000-0001-6272-169828581370,vregistration
3799,00000000-0000-0001-6271-449557511102,vregistration
3800,00000000-0000-0001-6269-695019081181,vregistration
3801,00000000-0000-0001-6270-297972341754,vcontent
3802,00000000-0000-0001-6270-292072211465,vregistration
3803,00000000-0000-0001-6271-725392031081,vregistration
3804,00000000-0000-0001-6269-600341721329,vsignup
3805,00000000-0000-0001-6273-750822531483,vregistration
3806,00000000-0000-0001-6273-585499511367,vregistration
3807,00000000-0000-0001-6272-491080991887,vregistration
3808,00000000-0000-0001-6271-302500791478,vregistration
3809,00000000-0000-0001-6269-512769331538,vregistration
3811,00000000-0000-0001-6268-948053751002,vregistration
3813,00000000-0000-0001-6271-337972381806,vregistration
3814,00000000-0000-0001-6270-542419671142,vregistration
3815,00000000-0000-0001-6269-481582001911,vregistration
3816,00000000-0000-0001-6269-527067481227,vregistration
3817,00000000-0000-0001-6269-527067481227,vsignup
3818,00000000-0000-0001-6269-527067481227,vcontent
3819,00000000-0000-0001-6269-990704391223,vregistration
3821,00000000-0000-0001-6272-301697361772,vregistration
3822,00000000-0000-0001-6269-015942091630,vcontent
3823,00000000-0000-0001-6268-921124511256,vregistration
3824,00000000-0000-0001-6273-524199771109,vregistration
3825,00000000-0000-0001-6273-759022521795,vregistration
3826,00000000-0000-0001-6270-788882791373,vregistration
3827,00000000-0000-0001-6273-745018031618,vregistration
3828,00000000-0000-0001-6270-535615961988,vregistration
3829,00000000-0000-0001-6273-491590131474,vregistration
3830,00000000-0000-0001-6273-301208721738,vregistration
3831,00000000-0000-0001-6272-650409801817,vmisc
3832,00000000-0000-0001-6272-650409801817,vcontent
3833,00000000-0000-0001-6272-650409801817,vlead
3834,00000000-0000-0001-6272-794707861232,vregistration
3835,00000000-0000-0001-6273-733969481841,vregistration
3836,00000000-0000-0001-6273-518374561032,vregistration
3837,00000000-0000-0001-6272-475442601075,vregistration
3838,00000000-0000-0001-6272-088054511927,vregistration
3839,00000000-0000-0001-6269-476746011981,vregistration
3840,00000000-0000-0001-6271-908622201695,vregistration
3841,00000000-0000-0001-6273-969118641398,vregistration
3842,00000000-0000-0001-6269-659398291546,vregistration
3843,00000000-0000-0001-6269-709766441407,vregistration
3844,00000000-0000-0001-6270-592136751751,vregistration
3845,00000000-0000-0001-6271-453188921925,vregistration
3846,00000000-0000-0001-6273-984269121893,vregistration
3847,00000000-0000-0001-6273-165816041088,vregistration
3848,00000000-0000-0001-6274-318748081355,fclick
3850,00000000-0000-0001-6272-095798611969,vregistration
3851,00000000-0000-0001-6273-321985581497,vregistration
3852,00000000-0000-0001-6274-323760191002,fclick
3853,00000000-0000-0001-6273-906545381946,vregistration
3854,00000000-0000-0001-6270-804792711862,vregistration
3855,00000000-0000-0001-6274-330469801753,fclick
3856,00000000-0000-0000-1627-110618225999,vregistration
3857,00000000-0000-0000-1627-110618225999,vsignup
3858,00000000-0000-0000-1627-110618225999,vcontent
3859,00000000-0000-0001-6273-929262501838,vregistration
3862,00000000-0000-0001-6274-336588821061,fclick
3864,00000000-0000-0001-6271-181898891993,vregistration
3865,00000000-0000-0001-6271-143210091909,vregistration
3866,00000000-0000-0001-6274-340750201233,fclick
3868,00000000-0000-0001-6271-143210091909,vsignup
3869,00000000-0000-0001-6273-659495981893,vregistration
3870,00000000-0000-0001-6273-451507501987,vregistration
3871,00000000-0000-0001-6270-464597781691,vregistration
3872,00000000-0000-0001-6269-683294681611,vsignup
3873,00000000-0000-0001-6269-507717801052,vlead
3874,00000000-0000-0001-6273-978760201950,vregistration
3875,00000000-0000-0001-6273-979873821383,vregistration
3876,00000000-0000-0001-6270-529834711854,vregistration
3877,00000000-0000-0001-6272-134238851622,vregistration
3879,00000000-0000-0001-6274-351703231191,fclick
3881,00000000-0000-0001-6271-225937541415,vregistration
3882,00000000-0000-0001-6274-000842341119,vregistration
3883,00000000-0000-0001-6273-545858941738,vregistration
3884,00000000-0000-0001-6270-868056941254,vcontent
3885,00000000-0000-0001-6274-367092601780,fclick
3887,00000000-0000-0001-6273-610515311569,vregistration
3888,00000000-0000-0001-6271-287708951051,vregistration
3889,00000000-0000-0001-6270-862577121796,vcontent
3890,00000000-0000-0001-6269-517860401730,vregistration
3891,00000000-0000-0001-6273-333875961321,vregistration
3892,00000000-0000-0001-6274-366672661441,vregistration
3893,00000000-0000-0001-6269-497233651718,vregistration
3894,00000000-0000-0001-6270-770349001343,vcontent
3896,00000000-0000-0001-6273-774219161856,vregistration
3900,00000000-0000-0001-6271-816636341875,vregistration
3902,00000000-0000-0001-6273-258211961108,vregistration
3904,00000000-0000-0001-6271-667536901993,registration
3905,00000000-0000-0001-6270-101832041441,vregistration
3907,00000000-0000-0001-6274-401836941521,fclick
3909,00000000-0000-0001-6271-889470881460,vregistration
3910,00000000-0000-0001-6274-406129681981,fclick
3912,00000000-0000-0001-6273-775753441004,vregistration
3913,00000000-0000-0001-6274-405673361526,fclick
3916,00000000-0000-0001-6270-903494671046,vcontent
3917,00000000-0000-0001-6274-412334001064,fclick
3918,00000000-0000-0001-6273-065062201674,vregistration
3919,00000000-0000-0001-6273-065062201674,vsignup
3920,00000000-0000-0001-6273-065062201674,vcontent
3922,00000000-0000-0001-6270-684469661374,vregistration
3923,00000000-0000-0001-6272-117546271651,vregistration
3924,00000000-0000-0001-6269-430984011989,vregistration
3925,00000000-0000-0001-6274-419991401659,fclick
3927,00000000-0000-0001-6272-148976591566,vregistration
3928,00000000-0000-0001-6274-422037841521,fclick
3930,00000000-0000-0001-6271-671654361555,vregistration
3931,00000000-0000-0001-6274-423777631744,fclick
3933,00000000-0000-0001-6270-481432151275,vregistration
3934,00000000-0000-0001-6274-424122071250,fclick
3936,00000000-0000-0001-6274-425143001299,fclick
3937,00000000-0000-0001-6274-425615111749,fclick
